CustomerID,Age,Gender,Location,MaritalStatus,PolicyType,PolicyStartDate,PolicyEndDate,Premium,RenewalStatus,NumClaims,ClaimAmount,ClaimSatisfaction,PaymentHistory,PaymentMethod,ChurnStatus,Region,State,Product,CustomerCategory
CS0000147,43,Female,Abuja,Single,Home,11/04/2021,20/10/2024,77777.97,Yes,4,94708,4,On-time,Mobile Payment,No,NorthWest,Sokoto,Motor 3rd Party,Corporate
CS0000148,31,Male,Port Harcourt,Widowed,Life,27/06/2020,07/09/2024,139028.2,Yes,4,219762.87,5,On-time,Mobile Payment,Yes,SouthWest,Ondo,Professional Indemnity,Corporate
CS0000149,56,Male,Port Harcourt,Widowed,Home,04/12/2015,18/12/2023,288015.81,Yes,2,664053.15,2,On-time,Mobile Payment,Yes,NorthWest,Kano,Aviation,Individual
CS0000150,44,Male,Kano,Single,Home,03/12/2019,09/03/2024,329405.68,Yes,1,32424.13,5,On-time,Bank Transfer,No,NorthEast,Adamawa,Fire & Special Perils,Individual
CS0000151,26,Male,Abuja,Single,Travel,05/03/2015,14/02/2023,348397.89,No,4,651124.14,5,On-time,Mobile Payment,Yes,NorthWest,Katsina,Contractors-All-Risk,Individual
CS0000152,32,Male,Kano,Single,Auto,21/12/2016,02/06/2024,376428.67,No,1,258228.36,5,On-time,Bank Transfer,No,SouthWest,Ekiti,Goods-In-Transit,Individual
CS0000153,32,Female,Abuja,Divorced,Auto,06/08/2022,25/05/2023,112836.83,No,0,106243.72,4,On-time,Bank Transfer,No,NorthCentral,Benue,Plant-All-Risk,Individual
CS0000154,43,Female,Port Harcourt,Divorced,Auto,20/04/2019,18/09/2023,155163.91,No,0,378326.66,2,Late,Card Payment,Yes,SouthEast,Imo,Fire & Special Perils,Individual
CS0000155,59,Male,Kano,Single,Life,18/11/2021,07/04/2023,16185.33,Yes,3,465051.25,1,On-time,Bank Transfer,No,SouthWest,Osun,Goods-In-Transit,Individual
CS0000156,30,Male,Abuja,Widowed,Home,20/08/2020,30/04/2024,46252.85,Yes,0,259626.41,4,On-time,Bank Transfer,No,NorthEast,Yobe,Oil & Gas,Individual
CS0000157,68,Female,Port Harcourt,Married,Health,01/03/2017,09/12/2024,161650.23,Yes,0,810673.43,1,On-time,Card Payment,No,SouthWest,Lagos,All Risk Insurance,Individual
CS0000158,49,Female,Port Harcourt,Divorced,Health,29/08/2018,08/08/2024,101030.84,Yes,1,458058.84,5,On-time,Mobile Payment,No,SouthWest,Osun,Home,Individual
CS0000159,56,Female,Lagos,Married,Travel,09/01/2018,05/10/2023,251344.93,No,4,346169.55,3,Late,Bank Transfer,No,NorthWest,Katsina,Burglary,Individual
CS0000160,66,Male,Kano,Married,Life,14/08/2021,08/09/2023,425844.19,No,4,941654.24,3,On-time,Mobile Payment,No,SouthWest,Ogun,Consequential Loss,Corporate
CS0000161,69,Female,Lagos,Divorced,Life,03/04/2018,29/02/2024,364263.89,Yes,2,240055.35,1,On-time,Mobile Payment,No,NorthEast,Borno,Professional Indemnity,Individual
CS0000162,49,Female,Port Harcourt,Married,Home,21/03/2015,11/01/2024,379745.38,Yes,1,241151.9,3,Late,Bank Transfer,Yes,SouthSouth,Edo,Fire & Special Perils,Corporate
CS0000163,21,Male,Kano,Widowed,Health,18/11/2017,29/10/2024,304124.1,Yes,1,949709.8,4,On-time,Bank Transfer,No,SouthWest,Lagos,Enhanced Motor 3rd Party,Individual
CS0000164,47,Male,Kano,Divorced,Life,19/08/2019,18/07/2024,353214.01,Yes,3,735195.28,5,Missed,Mobile Payment,No,NorthEast,Adamawa,Burglary,Individual
CS0000165,54,Female,Ibadan,Divorced,Travel,30/06/2019,16/04/2023,98200.87,No,0,86774.02,5,Late,Card Payment,No,NorthEast,Adamawa,Plant-All-Risk,Individual
CS0000166,40,Male,Abuja,Married,Health,10/09/2017,29/08/2024,280706.75,Yes,4,581683.04,2,Missed,Bank Transfer,No,SouthEast,Imo,Contractors-All-Risk,Individual
CS0000167,56,Female,Ibadan,Married,Life,10/05/2021,15/05/2023,289590.57,No,2,526281.75,4,On-time,Mobile Payment,No,NorthCentral,Kogi,Aviation,Corporate
CS0000168,62,Female,Ibadan,Single,Home,07/04/2021,20/06/2024,318068.15,Yes,3,270296.98,5,On-time,Card Payment,No,SouthEast,Abia,Contractors-All-Risk,Individual
CS0000169,32,Male,Port Harcourt,Divorced,Home,06/06/2018,10/08/2024,391847.4,No,3,924145.24,4,On-time,Bank Transfer,No,NorthWest,Kano,Travel,Individual
CS0000170,60,Male,Abuja,Married,Home,26/10/2016,31/05/2024,472561.14,Yes,0,628998.68,3,On-time,Mobile Payment,No,NorthWest,Kano,Fire & Special Perils,Corporate
CS0000171,46,Female,Ibadan,Widowed,Home,31/07/2021,01/11/2023,358742.94,Yes,4,619131.26,5,On-time,Bank Transfer,No,SouthSouth,Delta,Motor 3rd Party,Individual
CS0000172,53,Male,Ibadan,Divorced,Health,27/02/2019,25/06/2024,462057,Yes,2,984893.18,3,On-time,Bank Transfer,No,SouthWest,Lagos,Oil & Gas,Corporate
CS0000173,30,Male,Kano,Single,Health,09/06/2021,10/04/2023,279460.73,No,1,770795.47,2,Missed,Bank Transfer,No,NorthWest,Kano,Consequential Loss,Individual
CS0000174,49,Male,Port Harcourt,Widowed,Life,18/07/2021,11/02/2023,151776.84,Yes,0,450392.55,3,On-time,Mobile Payment,No,SouthSouth,Bayelsa,All Risk Insurance,Corporate
CS0000175,24,Male,Ibadan,Single,Travel,03/02/2021,17/03/2024,332679.86,No,2,526971.86,3,Missed,Mobile Payment,No,NorthWest,Jigawa,Fire & Special Perils,Corporate
CS0000176,68,Male,Abuja,Single,Auto,16/06/2020,19/04/2024,490658.74,Yes,0,437939.2,2,On-time,Bank Transfer,No,SouthEast,Abia,Contractors-All-Risk,Corporate
CS0000177,39,Male,Lagos,Widowed,Auto,16/09/2018,26/03/2024,357757.67,Yes,1,925903.33,1,On-time,Mobile Payment,No,NorthWest,Katsina,Fire & Special Perils,Corporate
CS0000178,45,Male,Lagos,Single,Home,30/11/2017,15/10/2024,484816.84,No,1,961816.52,2,On-time,Card Payment,No,NorthWest,Sokoto,Personal Accident,Corporate
CS0000179,19,Female,Port Harcourt,Single,Life,18/09/2015,18/03/2024,20972.62,Yes,2,888103.56,2,On-time,Mobile Payment,Yes,SouthSouth,Akwa-Ibom,Motor 3rd Party,Corporate
CS0000180,59,Male,Lagos,Single,Auto,09/07/2018,19/12/2023,136596.8,No,0,1717.84,1,On-time,Mobile Payment,No,SouthEast,Anambra,All Risk Insurance,Individual
CS0000181,62,Female,Kano,Single,Auto,22/01/2016,03/07/2024,144066.03,No,1,901301.47,5,Late,Bank Transfer,No,SouthSouth,Rivers,Oil & Gas,Individual
CS0000182,23,Male,Kano,Single,Auto,28/10/2015,07/05/2023,219131.46,Yes,3,117606.85,5,On-time,Bank Transfer,No,SouthWest,Oyo,Burglary,Individual
CS0000183,45,Female,Abuja,Divorced,Auto,07/06/2018,09/03/2024,25086.51,Yes,1,516933.32,3,On-time,Bank Transfer,No,NorthCentral,Kogi,Consequential Loss,Corporate
CS0000184,45,Male,Port Harcourt,Married,Auto,19/03/2022,11/07/2024,457984.18,No,2,73258.25,5,On-time,Bank Transfer,No,SouthWest,Ondo,Bonds Insurance,Corporate
CS0000185,61,Female,Port Harcourt,Divorced,Life,21/09/2019,09/01/2024,356467.38,Yes,4,379916.42,5,On-time,Bank Transfer,No,NorthWest,Sokoto,Contractors-All-Risk,Individual
CS0000186,61,Male,Lagos,Divorced,Auto,09/02/2018,22/09/2024,51133.88,No,1,31265.5,3,On-time,Card Payment,No,SouthSouth,Edo,Machine Breakdown,Individual
CS0000187,37,Female,Ibadan,Married,Auto,07/08/2021,29/11/2023,95601.61,Yes,3,804548.53,2,On-time,Card Payment,No,NorthWest,Kaduna,Enhanced Motor 3rd Party,Corporate
CS0000188,47,Male,Ibadan,Married,Life,25/08/2022,23/05/2023,305522.2,Yes,4,611705.63,2,On-time,Bank Transfer,No,SouthEast,Anambra,Bonds Insurance,Individual
CS0000189,28,Male,Ibadan,Widowed,Health,01/02/2021,05/12/2023,455166.29,Yes,4,63338.74,3,On-time,Bank Transfer,Yes,SouthWest,Ekiti,Professional Indemnity,Corporate
CS0000190,45,Female,Abuja,Single,Health,12/02/2016,20/07/2024,52930.98,No,2,405708.75,4,On-time,Bank Transfer,No,NorthWest,Jigawa,Motor 3rd Party,Corporate
CS0000191,42,Female,Port Harcourt,Married,Health,20/02/2022,26/03/2023,222318.72,Yes,3,833406.8,5,On-time,Bank Transfer,No,SouthSouth,Delta,Enhanced Motor 3rd Party,Corporate
CS0000192,56,Male,Lagos,Widowed,Auto,14/02/2016,24/12/2024,108006.55,Yes,1,599565.57,5,On-time,Card Payment,No,NorthCentral,Niger,Aviation,Corporate
CS0000193,50,Female,Abuja,Widowed,Life,26/06/2015,21/08/2024,98366.46,Yes,1,581523.73,4,On-time,Card Payment,Yes,SouthSouth,Akwa-Ibom,Comprehensive Motor,Individual
CS0000194,18,Female,Kano,Divorced,Health,18/10/2019,05/11/2023,367742.27,Yes,3,460839.45,2,On-time,Bank Transfer,Yes,SouthSouth,Cross-River,Machine Breakdown,Individual
CS0000195,44,Male,Kano,Widowed,Home,23/08/2022,22/09/2023,414981.12,Yes,1,474950.42,4,On-time,Card Payment,No,NorthCentral,Kwara,Fire & Burglary,Corporate
CS0000196,69,Female,Kano,Single,Home,18/06/2017,17/08/2023,461361.04,Yes,0,894995.5,3,On-time,Bank Transfer,No,NorthWest,Katsina,Professional Indemnity,Corporate
CS0000197,30,Male,Port Harcourt,Divorced,Life,18/02/2015,06/04/2024,345153.03,Yes,2,598390.49,4,Missed,Mobile Payment,No,NorthEast,Bauchi,Contractors-All-Risk,Corporate
CS0000198,58,Female,Kano,Married,Auto,16/06/2020,18/10/2023,42167.77,Yes,2,906698.16,2,Late,Card Payment,No,SouthEast,Enugu,Fire & Special Perils,Corporate
CS0000199,20,Male,Ibadan,Divorced,Health,30/10/2022,12/07/2023,184962.93,Yes,1,789540.89,3,On-time,Bank Transfer,No,SouthSouth,Rivers,Contractors-All-Risk,Individual
CS0000200,56,Female,Kano,Divorced,Auto,09/10/2015,29/07/2023,226362.97,Yes,2,774564.89,5,On-time,Bank Transfer,Yes,SouthSouth,Cross-River,Fire & Special Perils,Corporate
CS0000201,23,Male,Abuja,Single,Health,13/04/2016,19/09/2023,145185.08,Yes,2,809486.18,3,Missed,Bank Transfer,No,NorthCentral,FCT,Enhanced Motor 3rd Party,Individual
CS0000202,25,Male,Kano,Single,Travel,19/05/2018,12/03/2024,274535.57,Yes,3,868487.93,2,On-time,Mobile Payment,No,NorthEast,Taraba,Travel,Corporate
CS0000203,44,Female,Ibadan,Divorced,Travel,18/10/2017,25/12/2024,123990.67,Yes,0,99415.26,5,On-time,Mobile Payment,No,SouthEast,Enugu,All Risk Insurance,Corporate
CS0000204,26,Female,Kano,Married,Auto,23/10/2015,30/09/2024,450720.2,Yes,3,213035.83,5,On-time,Card Payment,Yes,NorthEast,Gombe,Enhanced Motor 3rd Party,Corporate
CS0000205,54,Male,Lagos,Single,Home,15/04/2022,22/08/2024,80310.68,Yes,3,391207.92,3,On-time,Card Payment,No,SouthEast,Imo,Machine Breakdown,Corporate
CS0000206,50,Male,Ibadan,Divorced,Auto,08/11/2017,28/04/2024,218765.43,Yes,3,442166,1,On-time,Card Payment,No,SouthEast,Ebonyi,Comprehensive Motor,Individual
CS0000207,68,Female,Port Harcourt,Single,Health,01/08/2022,31/03/2023,71176.31,Yes,1,54823.44,5,On-time,Bank Transfer,No,SouthEast,Enugu,Machine Breakdown,Individual
CS0000208,59,Female,Kano,Single,Auto,15/10/2016,24/11/2023,185543.79,No,1,384787.83,3,Missed,Card Payment,No,SouthSouth,Edo,Aviation,Individual
CS0000209,61,Female,Abuja,Widowed,Auto,07/12/2022,11/07/2023,247545.24,Yes,3,536943,1,On-time,Mobile Payment,No,NorthEast,Gombe,Goods-In-Transit,Corporate
CS0000210,41,Female,Kano,Married,Health,16/03/2018,16/12/2024,281410.23,No,3,899879.75,4,On-time,Card Payment,No,SouthWest,Ondo,Bonds Insurance,Corporate
CS0000211,32,Female,Abuja,Divorced,Home,17/01/2018,10/04/2023,172428.39,No,0,329567.99,3,On-time,Bank Transfer,No,NorthEast,Bauchi,Machine Breakdown,Corporate
CS0000212,49,Female,Lagos,Divorced,Travel,26/04/2017,13/03/2024,406720.77,Yes,4,755950.87,4,On-time,Card Payment,No,NorthCentral,Niger,Machine Breakdown,Corporate
CS0000213,49,Male,Port Harcourt,Widowed,Health,28/08/2015,24/07/2023,262553.33,Yes,3,889965.92,2,On-time,Bank Transfer,No,NorthEast,Adamawa,Bonds Insurance,Individual
CS0000214,41,Female,Ibadan,Divorced,Auto,19/03/2020,23/01/2024,496284.6,Yes,0,284583.75,1,On-time,Bank Transfer,Yes,NorthEast,Adamawa,Comprehensive Motor,Individual
CS0000215,58,Female,Ibadan,Divorced,Life,17/06/2017,15/11/2023,70528.01,Yes,1,535303.86,2,On-time,Bank Transfer,Yes,SouthSouth,Delta,Contractors-All-Risk,Individual
CS0000216,69,Female,Port Harcourt,Widowed,Auto,12/12/2022,17/08/2024,99936.97,Yes,0,663977.36,1,On-time,Bank Transfer,Yes,SouthSouth,Bayelsa,Home,Individual
CS0000217,66,Female,Lagos,Widowed,Auto,08/11/2019,25/08/2023,402879.34,Yes,0,551943.25,3,On-time,Card Payment,No,NorthEast,Yobe,Fire & Burglary,Corporate
CS0000218,66,Male,Lagos,Divorced,Life,23/05/2022,05/03/2023,281590.17,Yes,4,274057.01,4,Late,Bank Transfer,Yes,SouthWest,Ogun,Fire & Burglary,Individual
CS0000219,69,Male,Kano,Widowed,Auto,24/01/2018,28/04/2024,186411.47,Yes,4,448347.37,4,On-time,Mobile Payment,No,SouthWest,Lagos,Burglary,Individual
CS0000220,29,Male,Lagos,Single,Life,01/07/2015,13/07/2023,211120.29,Yes,3,14974.81,1,Late,Mobile Payment,No,SouthSouth,Delta,Home,Individual
CS0000221,56,Male,Kano,Single,Auto,17/12/2022,21/09/2023,286256.11,No,4,893030.8,3,Missed,Mobile Payment,No,SouthEast,Imo,Plant-All-Risk,Individual
CS0000222,19,Female,Abuja,Single,Home,17/08/2022,22/05/2023,52031.6,Yes,2,490200.2,3,On-time,Mobile Payment,Yes,SouthWest,Ekiti,Fire & Special Perils,Individual
CS0000223,20,Male,Port Harcourt,Single,Travel,12/07/2015,31/05/2024,384912.15,Yes,1,535362.16,5,On-time,Bank Transfer,No,SouthSouth,Akwa-Ibom,Fire & Burglary,Individual
CS0000224,66,Female,Abuja,Widowed,Home,14/08/2021,11/04/2023,230076.99,Yes,2,950996.15,2,On-time,Mobile Payment,Yes,NorthCentral,Plateau,Burglary,Individual
CS0000225,54,Female,Abuja,Married,Health,31/05/2019,17/06/2024,212131.95,Yes,1,802473.52,4,On-time,Card Payment,Yes,SouthSouth,Bayelsa,Fire & Burglary,Individual
CS0000226,66,Male,Abuja,Married,Health,07/05/2016,22/10/2024,388864.69,Yes,4,438327.44,4,On-time,Card Payment,Yes,NorthWest,Kano,Oil & Gas,Individual
CS0000227,34,Male,Abuja,Divorced,Auto,25/12/2022,09/05/2023,288904.64,No,1,185148.7,2,On-time,Card Payment,No,NorthEast,Gombe,Fire & Special Perils,Individual
CS0000228,66,Female,Ibadan,Married,Health,22/12/2022,28/03/2023,379535.04,No,3,586931.38,1,Late,Bank Transfer,No,SouthWest,Ogun,Contractors-All-Risk,Corporate
CS0000229,19,Male,Lagos,Single,Health,14/08/2021,19/12/2023,465031.69,Yes,0,756324.16,2,On-time,Card Payment,No,NorthWest,Kaduna,Burglary,Corporate
CS0000230,19,Male,Port Harcourt,Widowed,Auto,28/05/2022,16/01/2024,473460.28,Yes,1,458967.94,5,On-time,Card Payment,No,NorthCentral,FCT,Travel,Individual
CS0000231,45,Female,Port Harcourt,Single,Auto,03/12/2020,20/11/2024,220342.11,Yes,4,348551.16,3,On-time,Card Payment,Yes,NorthWest,Kebbi,Consequential Loss,Corporate
CS0000232,40,Female,Abuja,Single,Travel,18/08/2018,28/08/2024,44062.31,Yes,2,796012.62,1,On-time,Mobile Payment,No,SouthEast,Imo,Burglary,Corporate
CS0000233,54,Female,Port Harcourt,Widowed,Life,25/04/2017,31/12/2024,16120.86,Yes,2,10800.35,1,Late,Mobile Payment,No,SouthSouth,Cross-River,Motor 3rd Party,Corporate
CS0000234,49,Female,Kano,Single,Auto,01/05/2015,10/04/2024,355563.42,Yes,4,74076.53,3,On-time,Mobile Payment,No,NorthCentral,Plateau,Professional Indemnity,Individual
CS0000235,50,Female,Port Harcourt,Single,Travel,11/08/2019,26/12/2023,49957.29,Yes,4,670093.29,5,On-time,Card Payment,No,NorthWest,Sokoto,Home,Individual
CS0000236,18,Male,Abuja,Widowed,Home,15/08/2017,13/06/2023,201195.89,Yes,1,91638.6,4,On-time,Card Payment,No,NorthWest,Katsina,Oil & Gas,Corporate
CS0000237,36,Female,Port Harcourt,Widowed,Health,21/06/2020,06/03/2024,334509.25,Yes,3,641928.41,1,On-time,Card Payment,No,NorthEast,Taraba,Fire & Burglary,Corporate
CS0000238,19,Female,Lagos,Divorced,Life,31/12/2016,19/05/2024,499208.64,Yes,1,141402.97,2,On-time,Bank Transfer,Yes,NorthCentral,FCT,Consequential Loss,Individual
CS0000239,61,Female,Abuja,Divorced,Home,28/01/2020,28/06/2024,119302.3,No,0,762356.58,1,On-time,Mobile Payment,No,NorthEast,Gombe,Home,Corporate
CS0000240,43,Male,Ibadan,Single,Auto,20/03/2015,09/07/2023,14757.5,Yes,4,312056.16,2,Late,Mobile Payment,No,SouthWest,Ondo,Comprehensive Motor,Corporate
CS0000241,49,Female,Lagos,Divorced,Home,05/09/2017,08/01/2024,30213.61,Yes,4,344927.52,2,Late,Mobile Payment,No,NorthCentral,Niger,Burglary,Individual
CS0000242,23,Female,Port Harcourt,Married,Travel,20/05/2015,23/03/2024,119419.59,No,3,81148.39,1,On-time,Card Payment,No,NorthEast,Adamawa,Personal Accident,Individual
CS0000243,49,Male,Ibadan,Married,Auto,09/04/2019,05/08/2024,496573.11,Yes,1,50677.12,3,On-time,Mobile Payment,No,NorthWest,Jigawa,Goods-In-Transit,Individual
CS0000244,21,Female,Lagos,Single,Auto,31/03/2017,07/06/2023,47788.89,Yes,1,574353.67,3,Late,Card Payment,No,SouthEast,Anambra,Machine Breakdown,Corporate
CS0000245,28,Female,Kano,Divorced,Life,09/01/2017,30/12/2024,377140,No,0,239847.4,2,On-time,Card Payment,No,NorthCentral,Niger,Comprehensive Motor,Individual
CS0000246,34,Female,Lagos,Single,Travel,16/10/2015,25/02/2024,83466.03,Yes,0,50979.33,5,On-time,Card Payment,No,SouthWest,Ondo,Goods-In-Transit,Individual
CS0000247,55,Male,Ibadan,Divorced,Health,04/02/2020,05/04/2024,109844.26,Yes,1,295825.54,2,On-time,Bank Transfer,No,NorthCentral,Niger,Burglary,Individual
CS0000248,41,Male,Kano,Widowed,Home,04/07/2021,21/07/2023,52105.23,Yes,0,975769.85,5,Late,Mobile Payment,No,NorthWest,Katsina,Consequential Loss,Corporate
CS0000249,22,Female,Port Harcourt,Widowed,Life,21/05/2017,11/06/2024,121774.69,No,2,17045.14,3,On-time,Card Payment,No,SouthSouth,Cross-River,Oil & Gas,Corporate
CS0000250,69,Female,Abuja,Widowed,Life,20/06/2020,08/07/2024,66606.57,No,3,859672.65,2,On-time,Bank Transfer,No,SouthWest,Ekiti,Motor 3rd Party,Corporate
CS0000251,51,Female,Port Harcourt,Widowed,Auto,17/11/2020,12/01/2024,18532.87,No,2,893224.72,2,On-time,Bank Transfer,No,SouthEast,Abia,Travel,Corporate
CS0000252,23,Male,Abuja,Single,Home,10/07/2018,26/05/2023,401336.18,Yes,1,321114.41,4,On-time,Card Payment,Yes,SouthEast,Ebonyi,Travel,Corporate
CS0000253,39,Male,Abuja,Single,Life,07/01/2016,21/03/2023,103341.53,Yes,3,564741.66,2,On-time,Card Payment,Yes,NorthCentral,Plateau,Consequential Loss,Corporate
CS0000254,28,Male,Ibadan,Single,Auto,27/01/2020,16/02/2024,68117.55,No,3,141807.02,4,On-time,Card Payment,Yes,NorthWest,Katsina,Professional Indemnity,Individual
CS0000255,65,Male,Kano,Married,Auto,27/06/2016,14/03/2024,143378.25,Yes,3,641555.39,4,Missed,Bank Transfer,No,NorthWest,Sokoto,Enhanced Motor 3rd Party,Corporate
CS0000256,33,Male,Kano,Widowed,Travel,25/12/2016,13/06/2023,379349.31,Yes,4,957527.02,2,On-time,Bank Transfer,No,NorthEast,Taraba,Travel,Individual
CS0000257,50,Male,Lagos,Widowed,Auto,11/05/2016,19/08/2023,120146.65,No,1,343929.92,2,Missed,Card Payment,No,NorthEast,Borno,Professional Indemnity,Individual
CS0000258,26,Female,Port Harcourt,Widowed,Health,10/07/2021,04/10/2023,275533.59,Yes,2,527451.88,2,On-time,Card Payment,No,NorthWest,Katsina,Travel,Individual
CS0000259,23,Male,Ibadan,Divorced,Travel,08/09/2020,28/05/2024,116347.03,Yes,3,305431.59,3,On-time,Bank Transfer,Yes,SouthWest,Ogun,Home,Corporate
CS0000260,33,Female,Port Harcourt,Divorced,Travel,07/07/2018,20/08/2024,199674.64,Yes,1,452396.98,4,Missed,Mobile Payment,No,SouthSouth,Cross-River,Travel,Corporate
CS0000261,46,Male,Lagos,Married,Health,19/04/2019,12/08/2023,265454.27,Yes,1,438121.88,3,On-time,Mobile Payment,No,SouthEast,Anambra,Consequential Loss,Individual
CS0000262,20,Female,Lagos,Married,Health,06/03/2018,03/07/2024,381331.56,No,3,719707.74,2,On-time,Bank Transfer,No,SouthSouth,Cross-River,Enhanced Motor 3rd Party,Corporate
CS0000263,37,Male,Ibadan,Divorced,Life,21/06/2021,15/02/2023,148028.72,No,4,804676.52,4,On-time,Mobile Payment,No,SouthWest,Ogun,Goods-In-Transit,Corporate
CS0000264,53,Female,Lagos,Divorced,Life,04/04/2016,12/09/2024,228774.44,No,0,858596.51,4,On-time,Mobile Payment,No,NorthWest,Katsina,Enhanced Motor 3rd Party,Corporate
CS0000265,36,Female,Ibadan,Single,Health,13/08/2022,07/07/2023,325026.44,Yes,4,232490.45,5,On-time,Mobile Payment,No,SouthWest,Osun,All Risk Insurance,Individual
CS0000266,43,Female,Lagos,Single,Life,02/12/2018,18/10/2024,144867.23,Yes,0,247687.9,2,Late,Mobile Payment,No,NorthCentral,FCT,Goods-In-Transit,Individual
CS0000267,20,Male,Kano,Divorced,Health,09/07/2019,28/06/2024,117817.95,Yes,0,987124.67,2,On-time,Mobile Payment,Yes,SouthSouth,Akwa-Ibom,Enhanced Motor 3rd Party,Individual
CS0000268,36,Male,Ibadan,Widowed,Health,13/04/2021,29/12/2024,288764.98,Yes,3,859714.03,1,On-time,Card Payment,No,SouthSouth,Akwa-Ibom,Comprehensive Motor,Corporate
CS0000269,37,Male,Kano,Divorced,Auto,26/08/2018,24/12/2023,476673.28,Yes,1,496767.82,2,On-time,Card Payment,No,SouthEast,Ebonyi,Machine Breakdown,Individual
CS0000270,49,Female,Kano,Single,Life,28/06/2015,18/05/2024,455938.23,No,1,985684.53,4,Late,Mobile Payment,Yes,SouthSouth,Edo,All Risk Insurance,Corporate
CS0000271,24,Female,Ibadan,Married,Travel,05/10/2015,08/12/2023,304177.56,Yes,0,141931.6,2,On-time,Mobile Payment,Yes,NorthEast,Bauchi,Burglary,Corporate
CS0000272,69,Female,Port Harcourt,Divorced,Travel,09/08/2018,24/09/2024,216777.45,No,0,987175.7,1,On-time,Card Payment,No,SouthEast,Anambra,Marine Insurance,Individual
CS0000273,58,Male,Abuja,Divorced,Life,03/11/2015,01/04/2024,287248.24,Yes,2,253506.93,1,On-time,Mobile Payment,No,SouthEast,Abia,Fire & Special Perils,Individual
CS0000274,50,Male,Lagos,Widowed,Life,01/01/2018,29/04/2024,402977.82,Yes,0,930408.2,4,Missed,Mobile Payment,No,NorthCentral,FCT,Aviation,Individual
CS0000275,57,Female,Lagos,Married,Life,08/01/2016,27/04/2024,55494.94,No,1,464901.69,1,Late,Bank Transfer,No,SouthEast,Anambra,Comprehensive Motor,Corporate
CS0000276,56,Male,Port Harcourt,Widowed,Life,26/12/2016,09/07/2024,392782.39,Yes,3,468359.67,2,On-time,Bank Transfer,No,SouthSouth,Edo,Contractors-All-Risk,Corporate
CS0000277,35,Male,Abuja,Married,Auto,09/03/2016,15/07/2023,332429.56,Yes,3,111539.65,3,Missed,Bank Transfer,Yes,NorthWest,Kano,Oil & Gas,Corporate
CS0000278,57,Male,Port Harcourt,Widowed,Health,10/10/2019,16/06/2023,141831,Yes,0,900206.78,3,On-time,Bank Transfer,Yes,SouthWest,Osun,Travel,Corporate
CS0000279,18,Male,Abuja,Married,Life,01/02/2020,10/10/2023,439259.44,Yes,2,847289.5,4,On-time,Bank Transfer,No,NorthEast,Gombe,Marine Insurance,Individual
CS0000280,28,Female,Ibadan,Divorced,Life,03/12/2017,05/08/2024,49169.09,Yes,1,572413.75,1,Missed,Bank Transfer,Yes,SouthWest,Lagos,Goods-In-Transit,Corporate
CS0000281,45,Male,Ibadan,Divorced,Health,25/10/2018,25/09/2024,460155.01,Yes,1,275614.93,4,Late,Card Payment,No,NorthEast,Yobe,Professional Indemnity,Individual
CS0000282,42,Male,Kano,Divorced,Health,20/12/2019,17/06/2023,200082.3,Yes,1,575737.86,4,On-time,Card Payment,No,SouthSouth,Cross-River,Oil & Gas,Corporate
CS0000283,67,Female,Kano,Single,Health,18/12/2022,29/10/2024,407055.66,Yes,2,570424.68,2,On-time,Bank Transfer,Yes,SouthWest,Oyo,Travel,Individual
CS0000284,40,Female,Ibadan,Married,Home,14/01/2022,19/04/2024,85683.6,No,2,426998.27,2,On-time,Mobile Payment,No,NorthCentral,Niger,Personal Accident,Individual
